StockSymbol,TradeDate,OpenPrice,HighPrice,LowPrice,ClosePrice,Volume
AMZN,2024-10-21,536.16,1447.04,1489.72,1613.0,410659
NFLX,2024-03-14,71.2,1540.12,256.64,922.02,260023
AMZN,2024-09-25,1062.21,1432.04,1926.64,390.83,139401
GOOGL,2024-03-24,761.52,1176.67,438.18,1179.13,209289
META,2024-09-26,1992.33,1393.91,873.73,998.19,51343
AMZN,2024-04-06,493.52,1462.78,378.74,259.85,127348
META,2024-08-11,1349.49,968.5,1169.75,1848.61,690857
META,2024-03-14,823.14,577.58,1518.76,393.18,294505
GOOGL,2024-02-14,1760.61,1045.25,1787.69,554.33,87990
META,2024-11-07,1331.88,195.67,1817.18,609.23,19301
AAPL,2024-07-04,415.15,1826.33,1000.6,775.36,966448
MSFT,2024-09-21,641.11,241.93,1181.15,308.59,720433
TSLA,2024-07-29,1927.18,1456.05,1129.65,1275.87,487134
MSFT,2024-02-06,89.62,988.75,169.62,1850.24,257444
AMZN,2024-05-13,488.27,1527.55,577.79,700.21,512577
NVDA,2024-05-27,357.86,1546.4,38.04,1325.82,106303
MSFT,2024-04-02,989.95,1016.04,1781.91,784.9,525411
AMZN,2024-04-24,1982.95,1640.02,909.41,1658.78,111020
AAPL,2024-06-21,713.07,1919.32,1376.46,43.82,240361
NVDA,2024-05-15,715.61,1861.86,66.99,126.29,328212
AMZN,2024-01-28,1713.45,210.61,571.61,1874.78,131918
META,2024-06-21,940.07,992.89,1572.24,1249.15,45992
META,2024-11-28,975.06,498.39,1727.09,1265.96,235710
NFLX,2024-04-17,1031.19,1486.96,1809.02,528.17,616807
GOOGL,2024-11-21,1970.91,922.75,1208.47,1427.09,895211
META,2024-02-18,1600.24,1359.76,1025.72,1870.67,470175
NFLX,2024-03-15,648.9,1300.54,1413.59,1340.33,582873
NVDA,2024-02-04,816.87,270.6,246.95,1104.61,977190
MSFT,2024-08-26,282.98,1402.5,1425.0,1983.36,675241
NVDA,2024-03-02,114.9,1199.74,320.06,1739.78,158396
NVDA,2024-07-28,1939.27,119.55,610.88,469.04,556458
NFLX,2024-04-24,160.28,1761.26,1959.3,153.8,631748
GOOGL,2024-01-27,500.72,775.91,979.97,300.76,755411
NVDA,2024-07-19,816.42,1569.13,1370.56,194.54,276125
NVDA,2024-09-17,1978.74,190.0,1567.28,1388.68,469617
MSFT,2024-12-10,1527.19,381.61,512.59,559.91,225398
META,2024-05-19,795.17,79.92,398.31,1050.78,18364
META,2024-09-10,450.44,1389.34,1837.4,129.11,797718
TSLA,2024-03-15,587.3,1088.42,350.06,1543.38,531473
MSFT,2024-09-18,447.67,1920.46,1636.87,162.72,905017
META,2024-03-02,429.91,890.82,755.84,204.31,717888
AAPL,2024-03-02,669.8,283.33,1151.5,1413.35,922770
NFLX,2024-11-18,571.3,726.26,45.92,614.71,430361
AAPL,2024-05-13,349.14,99.2,911.45,1065.56,197693
NVDA,2024-08-07,1871.42,830.84,1414.44,960.13,802633
NFLX,2024-06-27,1660.23,632.23,1204.08,1303.3,845131
NVDA,2024-03-24,1991.83,119.63,529.82,715.69,449550
NFLX,2024-05-07,1155.69,1321.8,257.79,553.87,446666
TSLA,2024-11-15,167.96,1734.67,1403.98,1395.05,765457
META,2024-10-24,1462.82,1045.47,1559.97,1469.8,490165
META,2024-08-21,1645.12,673.73,371.27,558.79,188822
NFLX,2024-04-01,670.37,508.37,621.42,671.12,139085
TSLA,2024-08-31,201.03,436.25,1441.0,1212.76,420777
AMZN,2024-09-28,122.37,687.96,463.06,931.46,90700
TSLA,2024-02-24,1593.4,1217.76,1205.41,697.92,932694
NVDA,2024-10-05,1023.35,860.46,1783.8,1734.6,497571
GOOGL,2024-07-22,1348.82,733.86,484.81,998.12,997662
MSFT,2024-03-30,1349.91,591.27,1623.67,684.92,785769
NFLX,2024-05-16,773.9,464.85,885.69,893.08,290566
GOOGL,2024-07-29,1149.97,1560.97,238.61,836.89,65760
AAPL,2024-10-31,942.79,470.46,1564.48,1247.28,646945
AMZN,2024-04-23,1949.61,145.91,1963.75,1879.63,967149
AAPL,2024-01-08,60.14,1317.16,1310.97,279.58,815922
NFLX,2024-04-05,1810.78,1607.46,1119.12,1861.3,880898
AAPL,2024-09-23,149.51,1004.49,620.93,1006.52,660815
AMZN,2024-01-22,687.07,538.56,109.49,1266.27,722889
NVDA,2024-04-18,1616.87,734.72,1624.28,845.83,329816
AMZN,2024-09-30,1255.19,252.32,1209.7,425.39,170333
NFLX,2024-02-07,314.56,1914.27,1451.75,550.5,376375
META,2024-01-16,1631.0,1954.12,1032.09,1146.04,669879
NFLX,2024-06-25,56.73,1747.95,1900.95,576.35,858776
NFLX,2024-05-29,250.52,907.47,1330.21,1220.25,229538
MSFT,2024-08-06,217.91,1836.44,370.39,1081.34,204470
AAPL,2024-03-24,1277.68,111.02,1663.11,648.22,152842
NVDA,2024-01-10,1714.24,1999.4,601.69,485.95,88393
AAPL,2024-07-25,1041.92,1640.72,1324.56,1172.71,910099
META,2024-02-05,998.51,1163.5,1769.17,610.92,677333
AAPL,2024-09-09,1263.81,375.78,935.86,758.17,78896
GOOGL,2024-02-10,999.84,1189.96,1048.86,375.98,266566
META,2024-12-07,784.73,1303.83,1792.15,1268.06,664275
GOOGL,2024-04-01,423.31,75.47,857.4,120.03,961937
NVDA,2024-10-19,1381.29,328.88,1595.46,1187.78,269003
AAPL,2024-01-13,112.38,89.84,242.21,399.81,89961
NFLX,2024-10-18,1536.21,308.51,383.62,1955.31,111702
GOOGL,2024-07-08,1687.47,448.11,1532.6,1192.69,875267
TSLA,2024-05-12,307.92,1942.46,413.47,1466.64,728382
AAPL,2024-10-24,1584.48,537.69,773.05,1383.67,768076
MSFT,2024-10-05,1170.09,1367.33,129.12,926.06,635144
NFLX,2024-01-02,427.21,421.17,488.87,151.11,369943
AMZN,2024-02-29,1748.82,1478.09,912.08,978.79,28362
AMZN,2024-02-15,1483.68,846.89,813.93,176.58,281002
AMZN,2024-09-02,1429.99,746.39,410.64,774.82,327823
AAPL,2024-02-03,1653.86,1582.03,1119.02,127.27,268748
MSFT,2024-10-11,670.54,238.99,1504.98,1805.67,620675
GOOGL,2024-10-12,599.05,874.81,1226.54,1879.22,575117
AMZN,2024-08-17,1655.45,360.98,1114.08,500.6,781031
GOOGL,2024-09-12,1214.84,2034.44,51.11,1822.61,366081
NFLX,2024-09-21,1773.25,1984.16,809.12,1094.4,220678
GOOGL,2024-06-09,1141.96,1847.9,1604.49,467.8,921258
AMZN,2024-05-26,1907.7,139.98,1105.3,1162.44,743930
AAPL,2024-11-23,1357.22,1890.95,1354.42,1731.58,975522
NFLX,2024-12-07,1915.68,1546.12,1921.86,1439.11,30026
NVDA,2024-08-26,1167.03,181.23,335.82,1143.75,377550
NFLX,2024-02-27,425.86,1259.12,403.22,522.63,60385
META,2024-01-04,572.66,362.12,115.2,1831.81,972356
MSFT,2024-06-28,544.24,1566.96,1838.54,1613.0,75565
NFLX,2024-08-26,405.47,1868.57,436.94,746.49,543612
TSLA,2024-10-26,1749.25,1031.52,173.52,1913.98,11453
AMZN,2024-05-31,147.22,682.32,1535.04,1974.43,465955
NFLX,2024-06-26,259.57,131.17,368.33,724.7,757663
MSFT,2024-08-25,1275.22,1507.96,255.28,725.4,8036
META,2024-04-21,1154.53,1681.48,1843.58,1937.16,712541
AMZN,2023-12-21,320.15,1762.01,1947.5,374.51,722648
META,2024-08-03,512.22,1769.05,1433.67,2012.9,547797
AAPL,2023-12-29,1372.2,1587.76,1501.66,305.71,413243
NVDA,2024-02-13,583.79,671.82,1466.59,1069.66,976490
AMZN,2024-02-19,1299.24,1862.38,1391.05,544.54,89287
NVDA,2024-11-02,978.35,1921.69,193.59,699.75,511215
TSLA,2024-08-07,320.99,306.59,1561.99,1112.85,649387
TSLA,2024-01-03,355.17,171.96,292.57,873.62,313458
MSFT,2024-05-13,1404.13,1251.01,455.49,48.18,473426
META,2024-10-02,1757.81,938.1,1137.85,281.28,961754
GOOGL,2024-06-09,509.61,1789.92,281.32,1332.12,963359
NVDA,2023-12-24,170.36,1544.02,980.78,1362.23,819504
NVDA,2024-01-10,1319.63,106.17,490.23,1484.91,420509
TSLA,2024-06-13,137.19,766.32,1120.97,896.49,821259
GOOGL,2024-03-23,578.15,1177.78,1310.89,1436.2,101502
TSLA,2024-10-22,1670.09,1813.98,1369.37,1105.83,339154
NFLX,2024-02-12,1191.83,877.23,1590.74,494.64,406789
NVDA,2024-10-18,115.73,1722.5,1741.28,1839.77,713755
META,2024-12-01,1080.59,1718.35,1029.38,213.29,909025
META,2023-12-30,1279.47,920.08,404.43,549.05,650798
MSFT,2023-12-30,972.18,222.05,1804.5,654.37,804236
NVDA,2024-03-13,753.31,234.49,1405.8,1481.38,735666
NFLX,2024-02-13,181.52,1548.89,1825.82,870.28,852146
MSFT,2024-11-17,1416.09,1805.66,464.2,170.25,82600
AMZN,2024-09-11,846.89,759.19,126.55,155.03,647952
NFLX,2024-11-09,1248.61,744.39,200.12,1367.46,934579
TSLA,2024-07-25,1056.01,379.68,1118.0,1903.83,987515
META,2024-06-12,905.44,908.15,43.85,61.71,165055
NFLX,2024-04-23,117.02,691.65,548.04,1139.22,114449
NVDA,2024-10-04,356.64,459.87,131.46,1328.17,806315
MSFT,2024-02-08,1809.23,426.59,1745.08,258.58,585952
NFLX,2024-09-06,934.9,540.69,370.97,827.47,62022
GOOGL,2024-05-31,281.95,106.21,849.79,722.5,466652
NFLX,2024-10-21,1620.93,1486.73,1608.12,810.37,2518
META,2024-11-03,507.72,864.11,848.06,589.03,892846
TSLA,2024-10-24,709.5,1785.02,1104.4,1050.36,491673
AAPL,2024-07-25,715.61,883.12,1131.41,1829.97,818534
TSLA,2024-09-29,80.8,1432.43,496.54,343.75,168643
AMZN,2023-12-16,273.56,60.21,1602.88,990.61,120073
AMZN,2024-08-17,1904.59,991.6,1057.81,1587.58,18577
META,2024-01-13,282.41,1340.55,1127.28,1881.98,251874
TSLA,2024-11-09,1549.14,1265.57,917.96,1715.77,334697
TSLA,2024-01-06,1472.42,92.32,165.03,309.61,713681
TSLA,2024-09-24,892.32,223.13,517.01,243.2,863030
NVDA,2024-08-21,767.35,1975.23,1010.64,1862.15,726065
NFLX,2024-10-08,1669.57,1194.08,244.08,1001.92,528628
AAPL,2024-07-21,1159.09,1149.24,1735.32,438.5,388034
AMZN,2024-08-18,1113.02,1472.8,1630.94,903.48,665391
AAPL,2024-06-21,1684.85,383.64,143.03,80.25,224442
META,2024-11-07,1692.33,1957.33,1035.01,1352.35,125802
AMZN,2023-12-31,850.12,530.45,420.54,956.31,118147
NFLX,2024-05-13,767.68,312.8,616.95,271.83,381455
GOOGL,2024-02-29,216.02,1195.34,515.91,72.56,28266
TSLA,2024-09-15,1940.32,1479.25,1233.46,604.5,950901
TSLA,2024-07-29,815.52,1125.39,588.41,416.28,494199
NFLX,2024-02-25,308.79,776.67,588.82,1360.04,656986
TSLA,2024-01-13,188.23,854.74,1193.29,1963.21,574277
META,2024-07-03,322.65,1111.69,617.54,1718.8,686490
AAPL,2024-11-14,582.6,825.88,980.55,1316.21,908638
NFLX,2024-12-05,780.08,1528.26,1797.21,76.58,931135
MSFT,2024-07-12,90.84,1044.42,56.34,1647.56,960217
META,2024-10-16,1901.24,1762.67,1426.18,782.41,702504
NVDA,2024-11-22,1936.23,827.23,732.75,1787.7,78494
NFLX,2024-02-13,1390.35,1540.61,931.99,1671.93,408265
AAPL,2024-09-04,245.86,337.27,513.1,1466.91,596836
NFLX,2024-11-14,1357.64,231.95,853.57,804.23,567286
GOOGL,2024-01-27,1428.68,117.47,778.66,1677.34,838070
NVDA,2024-05-28,426.25,895.32,926.08,581.75,689247
MSFT,2024-04-09,698.71,1272.56,1425.33,1568.07,496863
MSFT,2024-07-19,1869.74,1752.72,186.28,569.75,625911
AMZN,2024-12-04,310.86,1302.65,289.24,1133.35,306811
NVDA,2024-07-09,1280.31,1599.06,162.18,787.05,640539
NVDA,2023-12-22,540.02,1887.47,1896.69,1429.84,94827
AMZN,2024-11-13,1249.5,1268.98,1139.56,1532.1,636125
META,2024-02-21,284.48,570.07,23.73,116.76,595535
TSLA,2024-02-08,1954.17,410.84,1875.94,1808.76,471345
AAPL,2024-02-25,1040.99,1444.32,1260.73,681.77,386939
MSFT,2024-12-10,574.15,639.09,733.09,81.91,491585
TSLA,2024-07-30,254.59,1042.57,892.36,1232.9,702099
NVDA,2024-08-16,1546.85,1788.66,1821.19,1122.07,598060
AAPL,2024-06-01,1603.53,1700.59,1844.83,1274.34,444277
META,2024-06-25,1596.44,1513.08,1297.95,997.65,705892
GOOGL,2024-03-16,1483.55,685.48,858.36,1090.54,509204
META,2024-06-13,1217.27,1760.67,203.27,861.41,81365
NVDA,2024-02-17,1958.53,943.24,439.36,880.87,234460
TSLA,2024-06-16,844.23,854.51,1455.24,192.52,461329
AAPL,2024-06-25,1692.51,1193.28,766.3,871.25,632767
TSLA,2024-10-01,497.67,598.95,253.57,1428.14,164926
TSLA,2024-07-04,1176.39,1444.97,482.57,1901.52,587867
MSFT,2024-10-26,925.21,446.45,161.44,601.99,152872
MSFT,2024-06-08,429.65,84.19,577.46,201.6,228239
META,2024-10-24,901.61,823.32,500.88,1527.23,720777
AAPL,2024-02-11,1924.7,393.1,1151.18,1727.01,645834
NFLX,2024-05-24,898.66,1506.73,43.48,130.77,173484
MSFT,2024-01-21,1327.24,1671.29,1263.19,1080.17,303868
MSFT,2024-08-15,478.36,1066.23,168.77,110.67,883021
META,2024-04-10,1813.6,363.11,198.42,1522.89,110086
AMZN,2024-03-10,870.97,823.51,315.32,1544.95,463593
NFLX,2024-01-16,947.85,1482.02,1594.96,619.77,378455
GOOGL,2024-03-01,1479.54,1995.64,1730.47,1817.74,3407
NFLX,2024-07-23,391.35,399.41,1835.13,785.71,206271
NVDA,2024-06-16,500.77,110.73,942.15,1492.41,991898
NFLX,2024-02-29,1609.87,1891.53,1304.92,1484.02,188931
META,2024-02-15,638.0,496.99,1427.11,1426.21,633399
AAPL,2024-03-13,1522.74,544.9,1716.97,169.31,645412
GOOGL,2024-03-08,1508.77,593.74,1621.29,86.62,179565
AMZN,2024-03-30,1312.47,1806.1,539.78,475.48,248293
GOOGL,2024-11-08,502.64,899.88,713.54,408.62,796063
GOOGL,2024-05-17,1317.92,1095.49,678.16,1238.99,823390
NVDA,2024-01-01,1031.12,807.76,1155.09,309.48,340208
GOOGL,2024-12-08,886.42,1607.61,1243.52,499.82,168983
MSFT,2024-03-27,724.89,424.63,1081.18,1989.03,410564
AMZN,2024-02-06,491.53,1222.32,68.58,684.52,881361
META,2024-10-20,1968.47,878.97,897.26,793.83,385776
META,2024-03-19,203.38,739.39,1874.06,1923.27,582274
NFLX,2024-03-15,1388.7,933.45,1180.48,344.53,473539
NVDA,2023-12-28,1338.48,864.98,1293.15,1606.06,955787
NVDA,2023-12-29,1051.34,154.62,1911.16,214.37,232017
META,2024-07-13,994.88,1434.11,120.07,260.53,495922
NVDA,2024-07-25,869.16,995.6,525.6,1111.9,427725
AAPL,2024-10-08,1061.34,1007.02,1227.45,440.9,376984
MSFT,2023-12-26,103.27,1703.21,231.44,621.12,674249
MSFT,2023-12-17,1172.36,656.84,1735.99,1232.86,284521
META,2024-06-07,1701.27,1882.35,939.2,880.06,289511
GOOGL,2024-10-14,238.67,480.13,1338.54,1661.44,688036
TSLA,2024-06-29,119.0,1122.82,341.23,1959.36,542776
AAPL,2024-05-30,895.35,1620.9,365.94,1994.8,759763
NFLX,2024-06-12,874.89,470.8,486.55,1818.28,257881
AAPL,2024-09-08,1271.87,1063.48,1657.7,1553.51,265925
META,2024-01-10,223.0,751.51,931.98,1292.29,534506
TSLA,2024-04-18,163.79,1063.56,1163.5,530.72,312966
MSFT,2024-09-07,1412.38,1135.6,875.92,1060.41,816852
MSFT,2024-12-07,753.07,361.09,1116.82,329.86,104113
NVDA,2024-04-16,325.49,1863.94,1306.13,584.91,430577
NVDA,2024-01-18,1912.74,1067.09,1281.34,334.18,598482
NVDA,2024-11-11,1405.55,1048.88,508.73,83.01,153856
NVDA,2024-08-31,1146.01,715.48,553.82,995.54,465859
GOOGL,2024-03-07,235.68,473.89,657.04,1561.89,942999
META,2024-11-30,251.72,722.9,1845.54,444.79,490038
META,2024-01-08,1805.54,687.79,1857.12,1577.05,110967
MSFT,2024-06-15,558.03,1845.19,1158.98,904.99,680761
AAPL,2024-05-11,1449.14,1932.16,1370.4,487.67,389038
AMZN,2024-01-17,1336.09,968.69,1656.73,887.69,33214
NFLX,2024-09-15,947.86,659.5,161.01,1459.67,648989
NFLX,2024-04-26,1498.21,1713.26,129.88,756.61,953510
MSFT,2024-06-11,97.88,1591.19,1465.43,325.51,60311
NFLX,2024-12-05,290.39,767.81,488.3,1752.64,254681
GOOGL,2024-05-30,395.62,674.75,538.19,417.24,971014
AAPL,2024-05-18,623.95,2006.94,927.02,875.99,815417
AAPL,2024-03-19,1145.69,823.32,1392.21,1510.83,937189
TSLA,2024-11-23,1609.67,882.28,780.92,222.71,385975
TSLA,2024-01-24,806.21,131.14,818.49,290.12,878046
AMZN,2024-09-05,393.31,951.07,1676.16,417.24,462305
NVDA,2024-03-09,1901.11,1171.19,1981.11,769.91,29328
AMZN,2024-11-29,1077.85,1827.86,1328.85,295.25,360718
NFLX,2024-08-12,373.76,564.12,251.64,1821.85,137462
NFLX,2024-06-08,597.43,1712.44,894.88,1424.67,514621
AMZN,2024-04-28,179.77,363.75,848.83,611.16,803103
NVDA,2024-06-29,122.16,816.96,597.82,1031.27,18214
AMZN,2024-09-03,1069.7,1974.98,1451.13,739.92,407629
META,2024-01-06,1148.78,707.69,1404.78,1990.75,438446
NFLX,2024-08-28,1955.1,917.19,1670.54,1198.77,486421
NFLX,2024-07-31,690.13,1729.31,1658.69,1656.41,902969
NFLX,2024-10-21,1115.95,1155.64,1260.08,1390.65,780535
AMZN,2024-07-10,1636.34,782.12,1875.88,1981.69,481029
GOOGL,2023-12-16,1796.81,652.03,779.9,401.75,288398
NFLX,2024-02-08,1984.3,1672.62,1384.89,617.67,548220
NFLX,2024-08-14,1623.81,1328.53,66.3,1287.63,235889
NFLX,2024-09-14,1120.63,1385.35,475.35,1769.68,652994
TSLA,2024-10-19,539.13,951.16,1030.93,943.45,287555
META,2024-01-15,291.15,1071.86,1052.22,1500.46,712443
TSLA,2024-02-07,1689.65,2036.97,1541.42,1406.02,183291
NVDA,2024-08-15,444.29,1760.19,1438.84,1778.87,980702
META,2024-04-15,798.87,831.14,1972.15,1870.34,718055
MSFT,2024-09-20,327.22,1281.86,473.68,716.78,651963
NVDA,2024-06-17,825.51,1485.96,1736.97,595.83,22876
META,2024-05-24,1471.93,1594.88,1828.92,793.36,805440
AMZN,2024-09-25,584.02,433.46,1259.41,1110.76,712968
TSLA,2024-05-24,1106.02,1680.54,1437.46,1861.62,154735
AAPL,2024-02-07,1748.37,588.7,1057.21,717.27,910015
MSFT,2024-09-25,1329.09,1630.81,1840.72,493.35,22548
GOOGL,2024-11-09,1002.02,780.41,1941.13,1026.06,392265
AAPL,2024-05-02,1499.88,1274.53,1698.7,658.37,761769
NFLX,2024-03-14,967.11,1831.4,786.08,1907.87,821596
NFLX,2024-08-18,941.39,1684.06,968.66,354.13,516520
META,2024-05-08,1404.59,451.77,940.95,1790.16,777377
META,2024-03-21,105.03,965.81,856.92,211.39,669791
MSFT,2024-11-09,1875.13,1569.94,875.5,1613.62,766282
META,2024-07-15,1914.64,888.85,1412.47,1056.92,626611
TSLA,2024-01-06,1870.47,1343.73,1101.07,115.92,368931
AMZN,2024-03-20,1093.29,588.94,89.11,805.86,697734
GOOGL,2024-01-01,329.95,875.63,739.42,1105.9,449275
TSLA,2024-09-13,1332.32,949.21,1369.83,1064.2,839788
MSFT,2024-08-28,1510.45,1779.87,1073.91,1865.87,485841
GOOGL,2024-02-15,1918.9,1081.24,1289.82,1365.04,558152
GOOGL,2024-02-07,165.12,1821.1,715.98,501.76,906063
MSFT,2024-07-30,159.89,148.64,1666.07,613.47,8907
MSFT,2024-04-17,448.95,1056.85,1945.21,1976.19,469984
META,2024-11-19,1094.57,1552.17,69.65,103.91,42745
NFLX,2024-08-16,397.74,1498.2,282.61,215.09,976921
NVDA,2024-02-27,1604.34,139.76,1479.59,1238.62,98888
AAPL,2024-03-21,1507.32,1324.5,1750.5,1924.36,564903
GOOGL,2024-04-01,526.02,1508.36,1477.4,759.51,991036
META,2024-10-29,144.49,284.39,1712.72,89.41,19015
MSFT,2024-02-03,1925.33,1092.24,459.49,313.82,127588
GOOGL,2024-05-03,853.12,810.88,830.72,417.15,111461
GOOGL,2023-12-17,725.39,423.15,1402.5,528.88,961962
NFLX,2024-03-15,873.45,160.22,1291.65,274.76,361288
TSLA,2024-09-23,1367.34,226.27,1305.77,1026.0,667653
NFLX,2024-01-19,1902.25,444.45,296.99,1201.43,369450
MSFT,2024-04-22,955.82,891.65,961.2,1688.69,304066
GOOGL,2024-01-03,1050.06,1502.95,1014.77,649.47,457241
AMZN,2024-04-12,356.71,387.61,1634.3,1150.08,755093
META,2024-01-21,576.91,1860.1,1756.42,1936.21,768008
GOOGL,2024-10-31,1716.98,83.96,1409.34,853.1,189624
NVDA,2024-04-02,506.31,1151.79,1218.52,1915.87,249949
AAPL,2023-12-19,1547.15,1846.56,1448.48,1291.16,413020
NFLX,2024-05-25,736.73,689.43,1334.8,1879.56,701567
AMZN,2023-12-17,661.77,713.81,1025.32,1691.26,584890
AMZN,2024-01-18,1025.96,79.23,1120.32,990.9,49157
AMZN,2024-05-14,471.47,532.22,1970.57,1338.47,761924
AMZN,2024-05-31,678.11,471.29,516.22,419.07,869569
NVDA,2024-11-26,1860.0,327.49,465.47,649.18,235939
AAPL,2024-01-15,172.06,502.91,1960.94,1469.55,747407
NVDA,2024-10-27,380.15,1580.04,1654.02,739.33,181060
NVDA,2024-11-01,1927.97,1037.2,1953.79,1222.88,228535
AMZN,2024-08-03,1134.47,1805.88,1691.58,929.93,660626
META,2024-01-12,690.76,702.96,1514.25,440.37,592044
MSFT,2024-03-18,607.1,1448.97,336.53,1234.27,801013
MSFT,2024-01-09,717.89,884.55,425.13,127.14,133551
AMZN,2024-02-06,1659.37,688.64,218.88,1483.93,442306
AAPL,2024-01-24,136.01,1209.56,1915.35,844.32,813365
NVDA,2024-06-20,1658.75,149.8,1580.79,1935.53,94470
META,2024-02-25,1279.87,379.84,1482.47,442.08,847169
AMZN,2024-01-22,1763.86,328.83,1735.8,651.09,972703
NFLX,2024-06-09,1337.91,912.59,119.42,1969.97,928674
NFLX,2024-11-23,1212.04,226.9,288.25,895.52,831151
AMZN,2024-02-21,1615.64,1150.44,456.95,1179.23,241980
MSFT,2024-08-21,845.49,1388.37,1745.76,721.29,392049
TSLA,2024-05-30,1860.09,470.29,201.3,1818.63,657025
META,2024-08-12,1706.77,832.52,1042.78,749.74,100697
AAPL,2024-07-10,790.05,1975.08,928.35,1312.13,231242
MSFT,2024-11-15,414.49,1859.55,1239.25,1571.28,59971
MSFT,2024-06-12,1766.3,1518.21,1058.2,1357.99,149282
AMZN,2024-01-21,1643.64,913.85,655.77,920.11,358779
NVDA,2024-02-14,1967.32,545.88,1346.9,433.8,626578
TSLA,2024-04-05,275.8,127.1,32.49,316.24,306071
MSFT,2024-04-28,828.8,1423.84,1151.56,88.1,507284
NFLX,2024-05-18,844.14,365.99,988.81,311.21,615179
NVDA,2024-10-31,1009.32,457.8,1652.93,1221.71,344033
NFLX,2024-11-24,484.72,1564.38,345.19,1662.97,297020
NFLX,2024-06-17,289.67,1695.51,1395.09,634.96,604430
AAPL,2024-04-18,1018.88,233.67,714.07,1231.12,356735
GOOGL,2024-08-25,856.32,107.38,660.76,1390.83,570142
AMZN,2024-04-29,884.35,685.61,892.68,623.88,342854
MSFT,2024-10-17,168.1,1200.88,1234.17,459.9,60443
AAPL,2024-02-10,886.9,1890.94,240.91,1633.92,238340
META,2024-05-23,1368.93,1491.37,317.07,687.72,557000
AMZN,2024-01-28,1298.01,400.46,164.96,1694.51,451778
NFLX,2024-04-17,511.53,1013.5,1743.96,873.99,648138
MSFT,2024-09-28,1401.21,1050.88,822.27,104.17,927827
TSLA,2024-04-23,575.71,355.32,187.37,592.87,723030
AAPL,2024-08-07,1306.45,873.56,422.28,610.08,18927
META,2023-12-21,266.31,1937.68,349.38,339.14,832266
AMZN,2024-09-06,928.9,1880.53,66.93,1177.03,521580
GOOGL,2024-10-18,183.97,929.67,1921.91,809.87,533574
AMZN,2024-07-08,252.14,1169.34,458.6,627.19,152347
TSLA,2024-06-26,1254.07,766.71,1968.06,752.88,193384
NVDA,2024-03-17,442.62,1175.9,1884.15,1444.96,541554
NFLX,2024-08-15,1674.86,1312.19,1743.19,1662.5,502900
NFLX,2024-06-08,128.89,1211.42,1666.83,1508.36,209131
AMZN,2023-12-21,1654.78,677.98,1935.6,1182.37,539036
AMZN,2024-11-26,786.13,1318.69,82.06,873.42,760367
META,2024-05-12,1852.48,724.14,482.63,1591.72,403035
META,2024-07-15,506.7,910.65,1915.8,1614.33,646990
MSFT,2024-10-11,1282.16,404.03,697.14,265.31,412223
GOOGL,2024-10-07,1141.14,407.58,219.45,602.28,360438
GOOGL,2024-06-22,1638.38,1675.3,1071.34,1872.01,265468
TSLA,2024-06-27,690.27,1277.91,1440.88,769.6,760436
NFLX,2024-01-12,769.16,1125.89,220.06,1877.86,211255
META,2024-04-14,1633.07,1079.12,316.32,776.56,984495
NFLX,2024-03-07,936.01,521.79,442.92,1910.91,317996
MSFT,2024-03-31,483.47,818.01,519.43,1146.44,956805
NFLX,2024-10-28,1964.27,1028.84,1723.93,1962.45,311873
NFLX,2024-02-24,777.82,440.47,1946.89,1438.14,510042
TSLA,2024-02-19,1190.62,1911.86,479.76,266.66,477001
META,2024-06-01,882.15,999.84,375.82,869.73,829200
META,2024-03-21,1634.85,1549.69,474.61,1923.19,187108
NVDA,2024-02-01,1207.24,1577.72,417.28,973.02,296551
MSFT,2024-06-03,1865.61,135.48,125.29,1314.05,632520
TSLA,2024-04-14,1977.69,893.08,1804.5,1259.55,579431
TSLA,2024-03-12,1760.36,1844.82,1079.87,735.16,320398
NVDA,2024-07-28,369.9,632.35,536.89,438.36,668727
MSFT,2024-05-04,1475.66,1894.7,1885.79,1972.1,498638
MSFT,2024-04-06,1329.0,1360.94,428.4,765.28,454236
GOOGL,2024-05-29,1630.31,800.27,1554.83,485.78,113203
MSFT,2024-06-26,1228.71,1420.63,1912.59,166.08,731352
GOOGL,2024-06-10,254.05,742.22,409.95,1184.04,427000
MSFT,2024-08-21,726.18,436.62,395.71,1322.48,260963
AMZN,2024-06-27,1947.83,696.54,497.97,1193.71,662960
AAPL,2024-06-27,641.64,563.3,1199.39,60.96,340691
TSLA,2024-03-10,1676.9,1294.94,1842.53,1138.54,117609
AAPL,2024-09-24,1780.55,294.87,1031.86,494.53,154633
META,2024-08-13,81.1,97.57,1484.18,1206.51,339544
META,2024-01-31,1292.5,336.16,1046.28,1470.68,297677
AAPL,2024-12-10,949.68,1968.69,1762.14,234.08,174708
TSLA,2024-03-18,1003.66,1233.94,955.71,775.43,494150
GOOGL,2024-12-06,1508.3,167.48,1102.08,1095.53,904246
NVDA,2024-05-18,561.17,1493.0,1838.66,998.23,278231
MSFT,2024-02-22,686.87,1217.56,961.08,722.75,636718
TSLA,2024-12-04,1065.17,1881.26,1638.46,1741.68,88071
AMZN,2024-05-08,1604.87,1268.57,1226.25,1356.69,591634
AAPL,2024-06-26,1958.5,1605.97,1205.7,644.17,568672
GOOGL,2024-04-08,1768.46,242.67,1249.92,524.52,65893
NVDA,2023-12-30,756.27,719.22,1372.42,613.28,750937
